id,counterparty_id,amount,received_at,reference,original_reference,memo,simulated,duplicate_of,meta
7b74647ef95b9578401bd8a4f723b301-p1,b703d83e085a6a8b339dc548f4878ca8,14517,2017-12-02T02:37:19+00:00,7b74647ef95b9578401bd8a4f723b301,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""RJ"", ""seller_locations"": [{""seller_id"": ""001cca7ae9ae17fb1caed9dfb1094831"", ""city"": ""cariacica"", ""state"": ""ES""}]}"
0bdb173bda4bf7e4109fe707c309252a-p1,a419dd7dfd2ca5800069304fde68e3b9,13295,2017-12-01T10:31:10+00:00,0bdb173bda4bf7e4109fe707c309252a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""customer_state"": ""RS"", ""seller_locations"": [{""seller_id"": ""a3a38f4affed601eb87a97788c949667"", ""city"": ""joinville"", ""state"": ""SC""}]}"
48c5c0e8b2601862cebafe7fad2142f9-p1,48343014be411017d2b2e94f11a4ed63,3681,2017-12-02T02:38:05+00:00,48c5c0e8b2601862cebafe7fad2142f9,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""e5a3438891c0bfdb9394643f95273d8e"", ""city"": ""limeira"", ""state"": ""SP""}]}"
1af8d93c6e62a97baeb370a572abe758-p1,4c83ee458fa2f463b069ecce3d74fb1e,6517,2017-12-02T02:38:31+00:00,1af8d93c6e62a97baeb370a572abe758,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""7299e27ed73d2ad986de7f7c77d919fa"", ""city"": ""araguari"", ""state"": ""MG""}]}"
e024c4b9445d223aaf705871900bf5e1-p1,00dba3af1366ca8114a40bc83021f5e9,14618,2017-12-01T11:31:58+00:00,e024c4b9445d223aaf705871900bf5e1,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""391fc6631aebcf3004804e51b40bcf1e"", ""city"": ""ibitinga"", ""state"": ""SP""}]}"
807cabbf50cda6f87625bd1c61a6977c-p1,3ca67cf83218dedd76e9f900261e3b27,4578,2017-12-02T02:52:11+00:00,807cabbf50cda6f87625bd1c61a6977c,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""RS"", ""seller_locations"": [{""seller_id"": ""95e03ca3d4146e4011985981aeb959b9"", ""city"": ""rio de janeiro"", ""state"": ""RJ""}]}"
b55194d272b7e65501f2d19906f38060-p1,9a1b0b7614967e0ed49dce75c4a285f2,12792,2017-12-01T11:31:11+00:00,b55194d272b7e65501f2d19906f38060,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5, ""customer_state"": ""RS"", ""seller_locations"": [{""seller_id"": ""a3a38f4affed601eb87a97788c949667"", ""city"": ""joinville"", ""state"": ""SC""}]}"
f049e19134a95d09c806851a5ea1872e-p1,2fe074ea3cc24b8fd57d29effc995f8b,3175,2017-12-01T11:32:19+00:00,f049e19134a95d09c806851a5ea1872e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""4a3ca9315b744ce9f8e9374361493884"", ""city"": ""ibitinga"", ""state"": ""SP""}]}"
64d530ee7914438bb094a16e225c7cad-p1,0a1900255aeff59cad6626afe47f1997,15821,2017-12-01T11:31:23+00:00,64d530ee7914438bb094a16e225c7cad,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""adbc26658d6c7b4b6219f9d934598091"", ""city"": ""curitiba"", ""state"": ""PR""}]}"
a396a3ced410ba6d02ebb907e5c34530-p1,77d730851ce35e9b3f2cc1f8b92b03c9,12020,2017-12-02T02:51:15+00:00,a396a3ced410ba6d02ebb907e5c34530,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MS"", ""seller_locations"": [{""seller_id"": ""f63d8f293af3a6454377546bd9dd19ff"", ""city"": ""votorantim"", ""state"": ""SP""}]}"
ea4bb4fa30c5a1548498436f448383af-p1,271df0a7b98c752f9717a693bb33cafd,8523,2017-12-02T02:51:33+00:00,ea4bb4fa30c5a1548498436f448383af,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""c9c7905cffc4ef9ff9f113554423e671"", ""city"": ""itapecerica da serra"", ""state"": ""SP""}]}"
62a6791b270d5f309cfe9671c0eca61a-p1,f832d8f651b17291aa60556ebdbaea2d,3669,2017-12-05T04:12:04+00:00,62a6791b270d5f309cfe9671c0eca61a,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""87142160b41353c4e5fca2360caf6f92"", ""city"": ""porto alegre"", ""state"": ""RS""}]}"
e52d6fd1fb812c9f263fd19fddb957d9-p1,3b3a25d327343af47148701d883ab92e,17076,2017-12-01T11:30:56+00:00,e52d6fd1fb812c9f263fd19fddb957d9,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""897060da8b9a21f655304d50fd935913"", ""city"": ""ribeirao preto"", ""state"": ""SP""}]}"
7319bf0ded2ef22e7388002ce157a95a-p1,366099d1fc91479a59fa878693b55efc,12109,2017-12-01T11:31:11+00:00,7319bf0ded2ef22e7388002ce157a95a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5, ""customer_state"": ""SC"", ""seller_locations"": [{""seller_id"": ""3ca08eeb8d5595949fed424bd3677742"", ""city"": ""curitiba"", ""state"": ""PR""}]}"
dac20199c3b53e630f19bf3dc1744bba-p1,0783cb00028b2271dca70a603e36a447,8121,2017-12-01T11:31:23+00:00,dac20199c3b53e630f19bf3dc1744bba,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""RN"", ""seller_locations"": [{""seller_id"": ""a416b6a846a11724393025641d4edd5e"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
b8e050c168370eed245ccf612471a597-p1,c39cba687c7732b71518a21ecc2cb4b2,23446,2017-12-01T11:32:04+00:00,b8e050c168370eed245ccf612471a597,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""4869f7a5dfa277a7dca6462dcf3b52b2"", ""city"": ""guariba"", ""state"": ""SP""}]}"
cdaa3fb8ca6c3e104eb00fe8a33c88f6-p1,27808c110b4a1fe559638bf911ff227d,4049,2017-12-01T11:31:24+00:00,cdaa3fb8ca6c3e104eb00fe8a33c88f6,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MT"", ""seller_locations"": [{""seller_id"": ""8b321bb669392f5163d04c59e235e066"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
e62ce4c0697f4df07743beb01dae7ded-p1,97f45d4f9959f08764ea7bcda122e8c3,3145,2017-12-01T11:30:56+00:00,e62ce4c0697f4df07743beb01dae7ded,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""57fe6232e67823593374a2281d7a8af8"", ""city"": ""capivari"", ""state"": ""SP""}]}"
213014b043512462e21606eccb1a4aae-p1,9a2054a51cf807e1fa4bee356f28a9c6,14304,2017-12-01T11:31:59+00:00,213014b043512462e21606eccb1a4aae,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""1430239a858e7682bbc43b20758af153"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
99c9fec8ab028336e605f216e55337e6-p1,833aa52735ad47163e479b4684b0f82e,6500,2017-12-01T11:30:58+00:00,99c9fec8ab028336e605f216e55337e6,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""PR"", ""seller_locations"": [{""seller_id"": ""7178f9f4dd81dcef02f62acdf8151e01"", ""city"": ""videira"", ""state"": ""SC""}]}"
d28e453f6e9b4d972a755ee769b9835b-p1,384d030cbc406cbce07e8427aa07b88a,25048,2017-12-02T02:38:33+00:00,d28e453f6e9b4d972a755ee769b9835b,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""f262cbc1c910c83959f849465454ddd3"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
ad407659bb666af1f681e7ffa1f9e6aa-p1,4a1e99ce3e140ac9dee0339d1712b7db,17698,2017-12-01T11:31:12+00:00,ad407659bb666af1f681e7ffa1f9e6aa,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6, ""customer_state"": ""BA"", ""seller_locations"": [{""seller_id"": ""bfd27a966d91cfaafdb25d076585f0da"", ""city"": ""serra negra"", ""state"": ""SP""}]}"
039681a3b797611f717a3232e87f60ef-p1,745c617eae511cb90924075d841e7b95,8521,2017-12-01T11:31:08+00:00,039681a3b797611f717a3232e87f60ef,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8, ""customer_state"": ""MS"", ""seller_locations"": [{""seller_id"": ""6cd68b3ed6d59aaa9fece558ad360c0a"", ""city"": ""belo horizonte"", ""state"": ""MG""}]}"
b9cbf1e1ae5d599ed61a06f92b1eabe6-p1,5caed5b69635770ef574067e85255c52,6378,2017-12-01T11:31:59+00:00,b9cbf1e1ae5d599ed61a06f92b1eabe6,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""6560211a19b47992c3666cc44a7e94c0"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
23ac58266e694557a7c7da266ed6c316-p1,06ac67aef7797f7d7bca9a777136b752,6109,2017-12-01T11:31:42+00:00,23ac58266e694557a7c7da266ed6c316,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""4830e40640734fc1c52cd21127c341d4"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
1595ad12e30eb87fdcd5fc501f7f93e9-p1,1a2064ab78800fa8e19c46e40942cc0c,13205,2017-12-01T11:31:59+00:00,1595ad12e30eb87fdcd5fc501f7f93e9,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""c826c40d7b19f62a09e2d7c5e7295ee2"", ""city"": ""guarulhos"", ""state"": ""SP""}]}"
2d7d78a1457c3765a5ee5dcae46046fd-p1,c450d45f5d533d91e3dd695b08b55a36,25794,2017-12-01T11:30:56+00:00,2d7d78a1457c3765a5ee5dcae46046fd,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""dd55f1bb788714a40e7954c3be6df745"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
99fa6518deac14b2890b49d1645d64be-p1,55f8517e3e572aa06923169cf5d0b011,9558,2017-12-01T11:31:59+00:00,99fa6518deac14b2890b49d1645d64be,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""d1c281d3ae149232351cd8c8cc885f0d"", ""city"": ""ibitinga"", ""state"": ""SP""}]}"
e23ad32d5c15d9ad308baddc6262afea-p1,3e43e6105506432c953e165fb2acf44c,11540,2017-12-02T15:50:49+00:00,e23ad32d5c15d9ad308baddc6262afea,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""f1ed6bd0a9b11b581f16c851c6a5a527"", ""city"": ""porto alegre"", ""state"": ""RS""}]}"
f2b65e04ebfd135c2194e2c36a9d821e-p1,215cc2b07a8142021155670b573a671f,7678,2017-12-01T11:30:56+00:00,f2b65e04ebfd135c2194e2c36a9d821e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""6560211a19b47992c3666cc44a7e94c0"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
27587cc5a5f975239e49460102252868-p3,6594a65023bcb47539aa91b0f8e98e00-variant,6459,2017-12-01T11:31:37+00:00,,,,True,,"{""payment_type"": ""voucher"", ""payment_sequential"": 3, ""payment_installments"": 1, ""customer_state"": ""RJ"", ""seller_locations"": [{""seller_id"": ""e99e927c81e3f51739c94fcdfca9f10f"", ""city"": ""uberlandia"", ""state"": ""MG""}], ""fault_id"": ""A""}"
27587cc5a5f975239e49460102252868-p1,6594a65023bcb47539aa91b0f8e98e00-variant,3183,2017-12-01T11:31:37+00:00,,,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""RJ"", ""seller_locations"": [{""seller_id"": ""e99e927c81e3f51739c94fcdfca9f10f"", ""city"": ""uberlandia"", ""state"": ""MG""}], ""fault_id"": ""A""}"
27587cc5a5f975239e49460102252868-p2,6594a65023bcb47539aa91b0f8e98e00-variant,2475,2017-12-01T11:31:37+00:00,,,,True,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1, ""customer_state"": ""RJ"", ""seller_locations"": [{""seller_id"": ""e99e927c81e3f51739c94fcdfca9f10f"", ""city"": ""uberlandia"", ""state"": ""MG""}], ""fault_id"": ""A""}"
8acd3c67960fe58a4eeed4d38cb3d578-p1,a2c15de05ef380b5a7eaf915898926db,10528,2017-12-01T11:31:37+00:00,8acd3c67960fe58a4eeed4d38cb3d578,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""customer_state"": ""RJ"", ""seller_locations"": [{""seller_id"": ""670a9dda115b5a88b18cfadee8de2332"", ""city"": ""ribeirao preto"", ""state"": ""SP""}]}"
c9a88d4905eaf518dd4a6fb776134990-p1,f148041f970c084006b2a719e9459a8e,11180,2017-12-05T04:17:28+00:00,c9a88d4905eaf518dd4a6fb776134990,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""bd23da7354813347129d751591d1a6e2"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
a5d81ef92239f2dfe3b2aef1416077aa-p1,3096afde2d10fa3f4520f993ac9ffa96,13860,2017-12-01T11:31:37+00:00,a5d81ef92239f2dfe3b2aef1416077aa,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6, ""customer_state"": ""RS"", ""seller_locations"": [{""seller_id"": ""c826c40d7b19f62a09e2d7c5e7295ee2"", ""city"": ""guarulhos"", ""state"": ""SP""}]}"
3a67e05f7b4f7fe736e90e6acc8689b3-p1,a4855898fe5347ef4ec54192c7053768,35651,2017-12-01T11:31:59+00:00,3a67e05f7b4f7fe736e90e6acc8689b3,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 7, ""customer_state"": ""PI"", ""seller_locations"": [{""seller_id"": ""76d5af76d0271110f9af36c92573f765"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
da25492a616ea75359094ce9180d2691-p1,5ed68fbea058394fe9017715f735f89e,18880,2017-12-01T11:31:06+00:00,da25492a616ea75359094ce9180d2691,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""cc419e0650a3c5ba77189a1882b7556a"", ""city"": ""santo andre"", ""state"": ""SP""}]}"
e43a18300d40c9a864931b5ebb5b3352-p1,21fbbe880ef907377e90229f91a02801,5678,2017-12-01T11:31:59+00:00,e43a18300d40c9a864931b5ebb5b3352,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""d98eec89afa3380e14463da2aabaea72"", ""city"": ""porto alegre"", ""state"": ""RS""}]}"
9f152df03010e6512d7911ee3d51a2de-p1,d8bb7fd9a4b36e5f1d0d7f7dc9b66cca,14838,2017-12-01T11:31:06+00:00,9f152df03010e6512d7911ee3d51a2de,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""BA"", ""seller_locations"": [{""seller_id"": ""de23c3b98a88888289c6f5cc1209054a"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
f5763c685bf8e3a552c2fcaa60aaa868-p1,f40ecb069c4acc54019e3912a48c21e5,7699,2017-12-01T11:31:54+00:00,f5763c685bf8e3a552c2fcaa60aaa868,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4, ""customer_state"": ""BA"", ""seller_locations"": [{""seller_id"": ""855668e0971d4dfd7bef1b6a4133b41b"", ""city"": ""itatiba"", ""state"": ""SP""}]}"
197be0df90e5b459a14669e32c8ce1ff-p1,1dfde15592f9f515c05afa0a58075f25,11428,2017-12-01T11:31:06+00:00,197be0df90e5b459a14669e32c8ce1ff,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6, ""customer_state"": ""RJ"", ""seller_locations"": [{""seller_id"": ""46dc3b2cc0980fb8ec44634e21d2718e"", ""city"": ""rio de janeiro"", ""state"": ""RJ""}]}"
cfbf483c7d7176367a983006d36de1f9-p1,073b3547c939512360420845181cd3b7,12401,2017-12-01T11:31:54+00:00,cfbf483c7d7176367a983006d36de1f9,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""customer_state"": ""SC"", ""seller_locations"": [{""seller_id"": ""3d871de0142ce09b7081e2b9d1733cb1"", ""city"": ""campo limpo paulista"", ""state"": ""SP""}]}"
f9207b5726780645ebba8401ccc336c6-p1,a3b604670572162b5f9fecffaab090ce,10062,2017-12-01T11:31:06+00:00,f9207b5726780645ebba8401ccc336c6,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""7aa4334be125fcdd2ba64b3180029f14"", ""city"": ""laranjal paulista"", ""state"": ""SP""}]}"
7eae04ada6ffa5ce119fe7526c8d77d5-p1,6aff90e0a744227f717c3bc35acf3818,65822,2017-12-01T11:32:10+00:00,7eae04ada6ffa5ce119fe7526c8d77d5,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""056b4ada5bbc2c50cc7842547dda6b51"", ""city"": ""queimados"", ""state"": ""RJ""}]}"
bf8a5f3ed4349bd5873e69a7bf24afdd-p1,56e3a158ef88285f2c15a83db0b13d93,11261,2017-12-01T11:31:08+00:00,bf8a5f3ed4349bd5873e69a7bf24afdd,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""e9bc59e7b60fc3063eb2290deda4cced"", ""city"": ""maringa"", ""state"": ""PR""}]}"
2452ee5125bebf2bf5ad486a22d155f8-p1,a836949b8cf583b1868d8d7ea4ca1614,16479,2017-12-01T11:30:55+00:00,2452ee5125bebf2bf5ad486a22d155f8,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""RS"", ""seller_locations"": [{""seller_id"": ""b33e7c55446eabf8fe1a42d037ac7d6d"", ""city"": ""pradopolis"", ""state"": ""SP""}]}"
fef00682c5632c29ceb8729e3314371d-p1,727a7af284480a3e04b14a527f8b09e4,17357,2017-12-02T02:39:22+00:00,fef00682c5632c29ceb8729e3314371d,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""SP"", ""seller_locations"": [{""seller_id"": ""70eea00b476a314817cefde4aad4f89a"", ""city"": ""itatiba"", ""state"": ""SP""}]}"
042ce41927758767ec2aa0de06486b4c-p1,1479d41bbd302e37d1316c996c1f55ae,59277,2017-12-03T10:53:16+00:00,042ce41927758767ec2aa0de06486b4c,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""dd533b429f380718b70ad9922c294bae"", ""city"": ""barretos"", ""state"": ""SP""}]}"
643c6388737fabccf1b2df09b4b68703-p1,b0029d0771588d41e23553aa22cdf95d,6400,2017-12-01T11:31:08+00:00,643c6388737fabccf1b2df09b4b68703,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""4c2b230173bb36f9b240f2b8ac11786e"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
78d80f8efd220a6a3b81a6cd1b9737e1-p1,8ba288e396a0a48fd28eacc09f43b085,4710,2017-12-01T11:31:54+00:00,78d80f8efd220a6a3b81a6cd1b9737e1,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1, ""customer_state"": ""MG"", ""seller_locations"": [{""seller_id"": ""643214e62b870443ccbe55ab29a4dccf"", ""city"": ""sao paulo"", ""state"": ""SP""}]}"
