id,counterparty_id,total,shipping,issued_at,status,source,simulated,meta
62a6791b270d5f309cfe9671c0eca61a,f832d8f651b17291aa60556ebdbaea2d,3669,1679,2017-12-01T08:13:46+00:00,open,olist,False,"{""seller_ids"": [""87142160b41353c4e5fca2360caf6f92""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [1990]}"
e52d6fd1fb812c9f263fd19fddb957d9,3b3a25d327343af47148701d883ab92e,17076,5076,2017-12-01T08:36:14+00:00,open,olist,False,"{""seller_ids"": [""897060da8b9a21f655304d50fd935913""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [3000, 3000, 3000, 3000]}"
7319bf0ded2ef22e7388002ce157a95a,366099d1fc91479a59fa878693b55efc,12109,2119,2017-12-01T08:38:26+00:00,open,olist,False,"{""seller_ids"": [""3ca08eeb8d5595949fed424bd3677742""], ""order_status"": ""delivered"", ""customer_state"": ""SC"", ""item_prices"": [9990]}"
dac20199c3b53e630f19bf3dc1744bba,0783cb00028b2271dca70a603e36a447,8121,2122,2017-12-01T08:41:02+00:00,open,olist,False,"{""seller_ids"": [""a416b6a846a11724393025641d4edd5e""], ""order_status"": ""delivered"", ""customer_state"": ""RN"", ""item_prices"": [5999]}"
b8e050c168370eed245ccf612471a597,c39cba687c7732b71518a21ecc2cb4b2,23446,1456,2017-12-01T08:43:40+00:00,open,olist,False,"{""seller_ids"": [""4869f7a5dfa277a7dca6462dcf3b52b2""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [21990]}"
cdaa3fb8ca6c3e104eb00fe8a33c88f6,27808c110b4a1fe559638bf911ff227d,4049,1679,2017-12-01T08:44:58+00:00,open,olist,False,"{""seller_ids"": [""8b321bb669392f5163d04c59e235e066""], ""order_status"": ""delivered"", ""customer_state"": ""MT"", ""item_prices"": [2370]}"
e62ce4c0697f4df07743beb01dae7ded,97f45d4f9959f08764ea7bcda122e8c3,3145,1185,2017-12-01T08:46:08+00:00,open,olist,False,"{""seller_ids"": [""57fe6232e67823593374a2281d7a8af8""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [1960]}"
213014b043512462e21606eccb1a4aae,9a2054a51cf807e1fa4bee356f28a9c6,14304,2334,2017-12-01T08:49:02+00:00,open,olist,False,"{""seller_ids"": [""1430239a858e7682bbc43b20758af153""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [3990, 3990, 3990]}"
99c9fec8ab028336e605f216e55337e6,833aa52735ad47163e479b4684b0f82e,6500,1510,2017-12-01T09:05:03+00:00,open,olist,False,"{""seller_ids"": [""7178f9f4dd81dcef02f62acdf8151e01""], ""order_status"": ""delivered"", ""customer_state"": ""PR"", ""item_prices"": [4990]}"
d28e453f6e9b4d972a755ee769b9835b,384d030cbc406cbce07e8427aa07b88a,25048,1049,2017-12-01T09:06:21+00:00,open,olist,False,"{""seller_ids"": [""f262cbc1c910c83959f849465454ddd3""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [23999]}"
ad407659bb666af1f681e7ffa1f9e6aa,4a1e99ce3e140ac9dee0339d1712b7db,17698,7798,2017-12-01T09:07:15+00:00,open,olist,False,"{""seller_ids"": [""bfd27a966d91cfaafdb25d076585f0da""], ""order_status"": ""delivered"", ""customer_state"": ""BA"", ""item_prices"": [9900]}"
039681a3b797611f717a3232e87f60ef,745c617eae511cb90924075d841e7b95,8521,1871,2017-12-01T09:10:28+00:00,open,olist,False,"{""seller_ids"": [""6cd68b3ed6d59aaa9fece558ad360c0a""], ""order_status"": ""delivered"", ""customer_state"": ""MS"", ""item_prices"": [6650]}"
b9cbf1e1ae5d599ed61a06f92b1eabe6,5caed5b69635770ef574067e85255c52,6378,778,2017-12-01T09:10:28+00:00,open,olist,False,"{""seller_ids"": [""6560211a19b47992c3666cc44a7e94c0""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [5600]}"
23ac58266e694557a7c7da266ed6c316,06ac67aef7797f7d7bca9a777136b752,6109,1510,2017-12-01T09:10:30+00:00,open,olist,False,"{""seller_ids"": [""4830e40640734fc1c52cd21127c341d4""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [4599]}"
1595ad12e30eb87fdcd5fc501f7f93e9,1a2064ab78800fa8e19c46e40942cc0c,13205,906,2017-12-01T09:20:34+00:00,open,olist,False,"{""seller_ids"": [""c826c40d7b19f62a09e2d7c5e7295ee2""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [12299]}"
2d7d78a1457c3765a5ee5dcae46046fd,c450d45f5d533d91e3dd695b08b55a36,25794,1405,2017-12-01T09:21:34+00:00,open,olist,False,"{""seller_ids"": [""dd55f1bb788714a40e7954c3be6df745""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [24389]}"
99fa6518deac14b2890b49d1645d64be,55f8517e3e572aa06923169cf5d0b011,9558,1359,2017-12-01T09:21:49+00:00,open,olist,False,"{""seller_ids"": [""d1c281d3ae149232351cd8c8cc885f0d""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8199]}"
e23ad32d5c15d9ad308baddc6262afea,3e43e6105506432c953e165fb2acf44c,11540,1793,2017-12-01T09:30:36+00:00,open,olist,False,"{""seller_ids"": [""f1ed6bd0a9b11b581f16c851c6a5a527""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [9747]}"
f2b65e04ebfd135c2194e2c36a9d821e,215cc2b07a8142021155670b573a671f,7678,778,2017-12-01T09:35:20+00:00,open,olist,False,"{""seller_ids"": [""6560211a19b47992c3666cc44a7e94c0""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [6900]}"
27587cc5a5f975239e49460102252868,6594a65023bcb47539aa91b0f8e98e00,12117,2119,2017-12-01T09:38:42+00:00,open,olist,False,"{""seller_ids"": [""e99e927c81e3f51739c94fcdfca9f10f""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [9998]}"
8acd3c67960fe58a4eeed4d38cb3d578,a2c15de05ef380b5a7eaf915898926db,10528,1538,2017-12-01T09:43:01+00:00,open,olist,False,"{""seller_ids"": [""670a9dda115b5a88b18cfadee8de2332""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [8990]}"
c9a88d4905eaf518dd4a6fb776134990,f148041f970c084006b2a719e9459a8e,11180,1190,2017-12-01T09:49:08+00:00,open,olist,False,"{""seller_ids"": [""bd23da7354813347129d751591d1a6e2""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [9990]}"
a5d81ef92239f2dfe3b2aef1416077aa,3096afde2d10fa3f4520f993ac9ffa96,13860,1561,2017-12-01T09:53:57+00:00,open,olist,False,"{""seller_ids"": [""c826c40d7b19f62a09e2d7c5e7295ee2""], ""order_status"": ""delivered"", ""customer_state"": ""RS"", ""item_prices"": [12299]}"
3a67e05f7b4f7fe736e90e6acc8689b3,a4855898fe5347ef4ec54192c7053768,35651,6051,2017-12-01T09:54:21+00:00,open,olist,False,"{""seller_ids"": [""76d5af76d0271110f9af36c92573f765""], ""order_status"": ""delivered"", ""customer_state"": ""PI"", ""item_prices"": [29600]}"
da25492a616ea75359094ce9180d2691,5ed68fbea058394fe9017715f735f89e,18880,1882,2017-12-01T09:59:13+00:00,open,olist,False,"{""seller_ids"": [""cc419e0650a3c5ba77189a1882b7556a""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8499, 8499]}"
e43a18300d40c9a864931b5ebb5b3352,21fbbe880ef907377e90229f91a02801,5678,1679,2017-12-01T10:05:42+00:00,open,olist,False,"{""seller_ids"": [""d98eec89afa3380e14463da2aabaea72""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [3999]}"
9f152df03010e6512d7911ee3d51a2de,d8bb7fd9a4b36e5f1d0d7f7dc9b66cca,14838,1848,2017-12-01T10:05:53+00:00,open,olist,False,"{""seller_ids"": [""de23c3b98a88888289c6f5cc1209054a""], ""order_status"": ""delivered"", ""customer_state"": ""BA"", ""item_prices"": [12990]}"
f5763c685bf8e3a552c2fcaa60aaa868,f40ecb069c4acc54019e3912a48c21e5,7699,1699,2017-12-01T10:06:23+00:00,open,olist,False,"{""seller_ids"": [""855668e0971d4dfd7bef1b6a4133b41b""], ""order_status"": ""delivered"", ""customer_state"": ""BA"", ""item_prices"": [6000]}"
197be0df90e5b459a14669e32c8ce1ff,1dfde15592f9f515c05afa0a58075f25,11428,1429,2017-12-01T10:07:12+00:00,open,olist,False,"{""seller_ids"": [""46dc3b2cc0980fb8ec44634e21d2718e""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [9999]}"
cfbf483c7d7176367a983006d36de1f9,073b3547c939512360420845181cd3b7,12401,4501,2017-12-01T10:11:30+00:00,open,olist,False,"{""seller_ids"": [""3d871de0142ce09b7081e2b9d1733cb1""], ""order_status"": ""delivered"", ""customer_state"": ""SC"", ""item_prices"": [7900]}"
f9207b5726780645ebba8401ccc336c6,a3b604670572162b5f9fecffaab090ce,10062,1363,2017-12-01T10:15:33+00:00,open,olist,False,"{""seller_ids"": [""7aa4334be125fcdd2ba64b3180029f14""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8699]}"
7eae04ada6ffa5ce119fe7526c8d77d5,6aff90e0a744227f717c3bc35acf3818,65822,1823,2017-12-01T10:20:48+00:00,open,olist,False,"{""seller_ids"": [""056b4ada5bbc2c50cc7842547dda6b51""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [63999]}"
bf8a5f3ed4349bd5873e69a7bf24afdd,56e3a158ef88285f2c15a83db0b13d93,11261,1371,2017-12-01T10:30:46+00:00,open,olist,False,"{""seller_ids"": [""e9bc59e7b60fc3063eb2290deda4cced""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [9890]}"
2452ee5125bebf2bf5ad486a22d155f8,a836949b8cf583b1868d8d7ea4ca1614,16479,1579,2017-12-01T10:32:10+00:00,open,olist,False,"{""seller_ids"": [""b33e7c55446eabf8fe1a42d037ac7d6d""], ""order_status"": ""delivered"", ""customer_state"": ""RS"", ""item_prices"": [14900]}"
fef00682c5632c29ceb8729e3314371d,727a7af284480a3e04b14a527f8b09e4,17357,1367,2017-12-01T10:38:09+00:00,open,olist,False,"{""seller_ids"": [""70eea00b476a314817cefde4aad4f89a""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [15990]}"
042ce41927758767ec2aa0de06486b4c,1479d41bbd302e37d1316c996c1f55ae,59277,2287,2017-12-01T10:39:13+00:00,open,olist,False,"{""seller_ids"": [""dd533b429f380718b70ad9922c294bae""], ""order_status"": ""processing"", ""customer_state"": ""MG"", ""item_prices"": [56990]}"
643c6388737fabccf1b2df09b4b68703,b0029d0771588d41e23553aa22cdf95d,6400,1410,2017-12-01T10:42:32+00:00,open,olist,False,"{""seller_ids"": [""4c2b230173bb36f9b240f2b8ac11786e""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [4990]}"
78d80f8efd220a6a3b81a6cd1b9737e1,8ba288e396a0a48fd28eacc09f43b085,4710,1510,2017-12-01T10:45:24+00:00,open,olist,False,"{""seller_ids"": [""643214e62b870443ccbe55ab29a4dccf""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [3200]}"
c91b29576f970b27d90f5b214c88283f,fec96cd46fad4b51d84fdac82c88e4db,7377,1697,2017-12-01T10:46:18+00:00,open,olist,False,"{""seller_ids"": [""013900e863eace745d3ec7614cab5b1a""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [5680]}"
20964c77d7bb845d228094e71ea28101,6f984cb70006e5af276f7765f3eb3992,11574,3594,2017-12-01T10:46:22+00:00,open,olist,False,"{""seller_ids"": [""95f83f51203c626648c875dd41874c7f""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [3990, 3990]}"
00bd8cf08fa3998ea6ad6d16c2165822,4cfea1c0d66ed41b769d78040e59fa73,3428,1248,2017-12-01T10:47:44+00:00,open,olist,False,"{""seller_ids"": [""0509040ea3fe50071181bbc359eb7738""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [2180]}"
a98fe09b46d38252ffe1bcccb1a6641b,9dcd4e3d159ef86072afb542f17d5641,4969,1679,2017-12-01T10:49:12+00:00,open,olist,False,"{""seller_ids"": [""e63e8bfa530fb16910dd6956e592bb81""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [3290]}"
cc6002db285464dcb2db31b6dc81f78c,a3f67d68f7506c76a420c5f2a0e41460,6400,1410,2017-12-01T10:53:08+00:00,open,olist,False,"{""seller_ids"": [""f4a04f7be452aa3bb31760bf00055dd0""], ""order_status"": ""delivered"", ""customer_state"": ""GO"", ""item_prices"": [4990]}"
a03dd4329530db7fc4201347345864c5,c6ffc8db817fa2d51f5228864c055cdc,8872,1775,2017-12-01T10:57:07+00:00,open,olist,False,"{""seller_ids"": [""7aa4334be125fcdd2ba64b3180029f14""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [7097]}"
c15509fbb2f63d140e9f78220c6163e6,782fa011637ad33d9dc48856380df409,10778,1788,2017-12-01T11:01:09+00:00,open,olist,False,"{""seller_ids"": [""41b39e28db005d9731d9d485a83b4c38""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [8990]}"
014176e9538672a32d2a9b73bf53a31f,0fd8ff3aed86ac28b280a2b352cd7689,15664,1674,2017-12-01T11:01:28+00:00,open,olist,False,"{""seller_ids"": [""b2ba3715d723d245138f291a6fe42594""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [13990]}"
b5839f6ef0df11dd4912bc5bfa299e3f,bb2b2aec0c5c877e68061f41eef52016,2500,1510,2017-12-01T11:02:53+00:00,open,olist,False,"{""seller_ids"": [""8b321bb669392f5163d04c59e235e066""], ""order_status"": ""delivered"", ""customer_state"": ""PR"", ""item_prices"": [990]}"
f8f71fc4d28872b4d80e802d58d73c27,f9675a69fd667de8b891bd7506f14a4a,6601,1611,2017-12-01T11:04:16+00:00,open,olist,False,"{""seller_ids"": [""cca3071e3e9bb7d12640c9fbe2301306""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [4990]}"
4f922bb38b84918b2711a293c04055aa,5ebe183df26c51bcfb30f709ea794080,10678,1688,2017-12-01T11:05:34+00:00,open,olist,False,"{""seller_ids"": [""a49928bcdf77c55c6d6e05e09a9b4ca5""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [8990]}"
ee1de1bcd287c6d9584b5e78d1b534be,978c8ffba59f7650d77198236ada2e26,19699,1799,2017-12-01T11:05:40+00:00,open,olist,False,"{""seller_ids"": [""63b464dbf392c7b80d12d932fa7cafed""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [17900]}"
52993856cd387ab5a4dd553e66dbdc6c,2badb89298df400ba5c894b963a044b5,36499,1619,2017-12-01T11:07:11+00:00,open,olist,False,"{""seller_ids"": [""fa1c13f2614d7b5c4749cbc52fecda94""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [34880]}"
366f322ad95ebd9a14346c9f8425a68b,732fcda8c52d36068fec11e6a61f73e8,17999,1000,2017-12-01T11:07:35+00:00,open,olist,False,"{""seller_ids"": [""f262cbc1c910c83959f849465454ddd3""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [16999]}"
c6697f0b5a341cb2e357e996c100664a,7311b47a208b4f5af09ccc62fafea9e2,13195,1705,2017-12-01T11:09:24+00:00,open,olist,False,"{""seller_ids"": [""0ed6ce5d87fd9c69eaacaeb778d67235""], ""order_status"": ""shipped"", ""customer_state"": ""RJ"", ""item_prices"": [11490]}"
7c25901497bcbcd47e95319a15d2730c,a0e2f56981d89ed966ffc3fa68c6466e,33348,1436,2017-12-01T11:10:01+00:00,open,olist,False,"{""seller_ids"": [""1c68394e931a64f90ea236c5ea590300""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [31912]}"
b1d22c557be74f08bc72282e60ee1e4a,6f5de0a511d5e82fbd0cc9289ac9aa23,13559,1559,2017-12-01T11:10:34+00:00,open,olist,False,"{""seller_ids"": [""1dd33b8119b3cb1056ed5dc88cd0aaf4""], ""order_status"": ""delivered"", ""customer_state"": ""ES"", ""item_prices"": [12000]}"
2275c86505ffbdf6aa88cd91bfeeae33,96a9a44255930061d8f6a93d4893d986,4479,1760,2017-12-01T11:10:55+00:00,open,olist,False,"{""seller_ids"": [""98dac6635aee4995d501a3972e047414""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [2719]}"
2058cb04c2f484f6c016669b62e2c3e1,af4a6773a06ca0a24f4b9c5893650e40,6601,1611,2017-12-01T11:12:48+00:00,open,olist,False,"{""seller_ids"": [""3df020b72d3d44b3af9d110fa3940b65""], ""order_status"": ""delivered"", ""customer_state"": ""DF"", ""item_prices"": [4990]}"
981169eaa134f634b547095d9321e3dc,5e7137f3d110ffa67ffd3bd806e8f39c,1678,778,2017-12-01T11:13:50+00:00,open,olist,False,"{""seller_ids"": [""8b321bb669392f5163d04c59e235e066""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [900]}"
dbf6b190a7df1df00c6afaf326098789,0ef74915f9bd7ef70668a50d59b635aa,5372,1173,2017-12-01T11:13:59+00:00,open,olist,False,"{""seller_ids"": [""070d165398b553f3b4b851c216b8a358""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [4199]}"
05c5e3014f8ec516123fd4c74f49b051,ab2cd5cfd198ddfe26f7d208905daddc,4209,1410,2017-12-01T11:14:08+00:00,open,olist,False,"{""seller_ids"": [""aa1eb17b9fdf6dfd546e25c45c7b9235""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [2799]}"
be898fe8e3213cd0d57464c0b1284b99,863bdd77d135015fc5c250a5255864a6,61965,3938,2017-12-01T11:15:02+00:00,open,olist,False,"{""seller_ids"": [""34d1ca11b242c0fee2c834ae8d788566""], ""order_status"": ""delivered"", ""customer_state"": ""PA"", ""item_prices"": [58027]}"
6cd6b68f7a9798a25f718d069608419f,0a677b0577559ca6c6ce9b4c97fba7d0,10501,2511,2017-12-01T11:15:16+00:00,open,olist,False,"{""seller_ids"": [""95e03ca3d4146e4011985981aeb959b9""], ""order_status"": ""delivered"", ""customer_state"": ""PE"", ""item_prices"": [7990]}"
7ab220eedaceff45d6b2bfdad5292a96,0be75d075756fd1b54cb2f7ebfcd6432,9440,941,2017-12-01T11:19:08+00:00,open,olist,False,"{""seller_ids"": [""cc419e0650a3c5ba77189a1882b7556a""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8499]}"
9e89e45d01fc1c23ba675ab3dfbfa722,ce65f5dccfcee167d6fde61b6f7029fe,31492,1493,2017-12-01T11:20:27+00:00,open,olist,False,"{""seller_ids"": [""46dc3b2cc0980fb8ec44634e21d2718e""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [29999]}"
6c49d31e69b107dfcd20d06bf4141749,879f0badb54016c5d10cd2164e56f1ac,3801,811,2017-12-01T11:21:03+00:00,open,olist,False,"{""seller_ids"": [""0ea22c1cfbdc755f86b9b54b39c16043""], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [2990]}"
fe2cf0b53cf21416269ca17fd38060ab,37058be38f15883c363d658ade716ee9,18848,1858,2017-12-01T11:22:04+00:00,open,olist,False,"{""seller_ids"": [""ce248b21cb2adc36282ede306b7660e5""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [16990]}"
4310f91feaa68e3b065256b3a4debe75,d57abf41b8c0ff61d15d0fc06f21258f,29832,2833,2017-12-01T11:23:13+00:00,open,olist,False,"{""seller_ids"": [""d50d79cb34e38265a8649c383dcffd48""], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [26999]}"
4802922b16a37af8db6fb3df54b07860,b1225386ce404a49a244390535d07f92,7114,1415,2017-12-01T11:25:38+00:00,open,olist,False,"{""seller_ids"": [""cc419e0650a3c5ba77189a1882b7556a""], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [5699]}"
